时间,开盘,最高,最低,收盘,涨跌,涨幅%,振幅%,总手(万),金额(亿)
"2016-03-01,二",2917.02,2930.15,2908.14,2923.91,6.69,0.23,0.754,959160300,9695270000
"2016-03-01,二",2923.55,2943.46,2920.47,2943.46,19.54,0.67,0.786,968845000,9678803000
"2016-03-01,二",2944.23,2950.42,2933.02,2935.68,-7.78,-0.26,0.591,950603700,9798521000
"2016-03-01,二",2935.69,2936.01,2927.14,2930.69,-4.98,-0.17,0.302,810894000,7687753000
"2016-03-02,三",2933.92,2952.99,2933.3,2952.75,22.06,0.75,0.672,1462345800,14174543000
"2016-03-02,三",2953.73,2961.73,2949.85,2955.12,2.37,0.08,0.402,1163531200,11684410000
"2016-03-02,三",2954.85,2974.41,2952.99,2969.18,14.05,0.48,0.725,1290022500,10797231000
"2016-03-02,三",2969.01,2969.13,2960.26,2965.29,-3.89,-0.13,0.299,894571700,7905378000
"2016-03-02,三",2965.2,2965.59,2954.38,2962.52,-2.77,-0.09,0.378,647151600,6184886000
"2016-03-02,三",2962.84,2977.55,2962.83,2974.51,12,0.4,0.497,817763600,7048145000
"2016-03-02,三",2973.97,2989.37,2972.29,2987.19,12.68,0.43,0.574,792746800,7700423000
"2016-03-02,三",2986.53,2994.86,2985.4,2994.86,7.67,0.26,0.317,898419400,8495093000
"2016-03-02,三",2997.09,3014.59,2997.09,3012.03,17.16,0.57,0.585,1322343800,12050899000
"2016-03-02,三",3011.64,3016.51,3004.82,3016.48,4.45,0.15,0.388,1109036200,9853428000
"2016-03-02,三",3016.67,3023.89,3014.66,3023.88,7.4,0.25,0.306,1048811700,9872951000
"2016-03-02,三",3024.95,3044.83,3024.87,3036.41,12.53,0.41,0.66,1491653400,14704719000
"2016-03-02,三",3036.29,3036.81,3025.14,3033.4,-3.01,-0.1,0.385,965354300,9299812000
"2016-03-02,三",3033.06,3048.75,3030.52,3047.36,13.96,0.46,0.601,1327445000,12032162000
"2016-03-02,三",3047.41,3049.27,3040.44,3049.27,1.91,0.06,0.29,939787000,9082400000
"2016-03-02,三",3049.63,3054.58,3048.01,3051.33,2.07,0.07,0.215,1426250000,13138680000
"2016-03-03,四",3050.39,3068.66,3043.28,3064.7,13.37,0.44,0.832,2843694300,26929973000
"2016-03-03,四",3064.67,3075.39,3056.04,3075.09,10.39,0.34,0.631,1667267700,15705794000
"2016-03-03,四",3075.95,3075.95,3064.94,3065.6,-9.49,-0.31,0.358,1415521700,13364342000
"2016-03-03,四",3065.5,3070.58,3054.44,3069.66,4.06,0.13,0.527,1256016000,12135921000
"2016-03-03,四",3068.94,3078.3,3065.21,3071.75,2.09,0.07,0.426,1148582200,11514814000
"2016-03-03,四",3071.47,3071.89,3045.76,3051.21,-20.54,-0.67,0.851,1249250200,11643533000
"2016-03-03,四",3050.89,3056.56,3042.7,3045.88,-5.33,-0.17,0.454,822750500,7684803000
"2016-03-03,四",3046.3,3056.16,3046.3,3053.06,7.18,0.24,0.324,485584600,4778242000
"2016-03-03,四",3053.2,3067.83,3053.2,3067.83,14.78,0.48,0.479,633643300,6022474000
"2016-03-03,四",3067.36,3070.7,3061.77,3070.48,2.65,0.09,0.291,581249500,5667923000
"2016-03-03,四",3069.74,3069.81,3054.44,3054.44,-16.04,-0.52,0.501,617772200,6057205000
"2016-03-03,四",3053.83,3062.7,3048.99,3057.46,3.02,0.1,0.449,608667100,6127221000
"2016-03-03,四",3057.64,3057.64,3040.57,3054.05,-3.41,-0.11,0.558,957099700,9137645000
"2016-03-03,四",3054.3,3061.22,3051.08,3061.02,6.97,0.23,0.332,644975000,6640030000
"2016-03-03,四",3061.07,3061.34,3045.93,3051.41,-9.61,-0.31,0.503,872761000,8343920000
"2016-03-03,四",3051.32,3058.86,3047.2,3058.42,7.02,0.23,0.382,1505739000,13755240000
"2016-03-04,五",3047.54,3065.99,3043.98,3055.53,-2.89,-0.09,0.719,1793224600,16039777000
"2016-03-04,五",3055.34,3059.03,3041.05,3045.41,-10.12,-0.33,0.588,1258780000,11792090000
"2016-03-04,五",3045.11,3059.43,3044.97,3056.23,10.82,0.36,0.475,968312100,9029218000
"2016-03-04,五",3055.49,3069.55,3055.49,3065.05,8.82,0.29,0.46,836407100,7904726000
"2016-03-04,五",3064.7,3070.43,3057.2,3061.25,-3.8,-0.12,0.432,741906100,7020869000
"2016-03-04,五",3061,3069.91,3052.61,3052.91,-8.34,-0.27,0.565,814246700,7449770000
"2016-03-04,五",3052.54,3073.06,3051.81,3068.36,15.45,0.51,0.696,1098128100,10215521000
"2016-03-04,五",3068.18,3070.85,3049.56,3070.85,2.49,0.08,0.694,2046159800,18980198000
"2016-03-04,五",3073.08,3079.83,3032.92,3035.68,-35.17,-1.15,1.53,2265876700,21090111000
"2016-03-04,五",3035.63,3092.64,3035.63,3080.01,44.33,1.46,1.88,1925476800,17589168000
"2016-03-04,五",3079.95,3101.09,3077.79,3097.63,17.62,0.57,0.757,1544171000,14725072000
"2016-03-04,五",3097.64,3100.35,3088.26,3098.72,1.09,0.04,0.39,875347000,8323310000
"2016-03-04,五",3099.22,3099.22,3085.39,3093.39,-5.33,-0.17,0.446,838096000,8171250000
"2016-03-04,五",3093.39,3094.74,3087.29,3089.75,-3.64,-0.12,0.241,1059689000,10485780000
"2016-03-04,五",3089.15,3101.55,3079.88,3095.08,5.33,0.17,0.701,2015066000,19471850000
"2016-03-04,五",3095.4,3097.06,3091.44,3093.89,-1.19,-0.04,0.181,1836366000,17231760000
"2016-03-07,一",3109,3130.8,3109,3122.36,28.47,0.92,0.705,2861708600,25272086000
"2016-03-07,一",3121.73,3130.52,3119.72,3120.81,-1.54,-0.05,0.346,1321284000,12789607000
"2016-03-07,一",3120.2,3120.39,3109.98,3115.18,-5.64,-0.18,0.333,1055880500,10873639000
"2016-03-07,一",3114.66,3122.96,3114.06,3115.23,0.06,0,0.286,796922000,8325147000
"2016-03-07,一",3114.88,3115.11,3100.93,3109.33,-5.9,-0.19,0.455,833245900,8637608000
"2016-03-07,一",3109.27,3112.03,3102.33,3102.33,-7,-0.23,0.312,560862800,6027357000
"2016-03-07,一",3102.02,3107.53,3095.56,3096.52,-5.81,-0.19,0.386,503568500,5011725000
"2016-03-07,一",3096.07,3113.42,3096.07,3112.26,15.75,0.51,0.56,488325100,4620980000
"2016-03-07,一",3112.49,3113.7,3098.37,3099.05,-13.21,-0.42,0.493,422714100,4418847000
"2016-03-07,一",3099.14,3107.75,3098.78,3100,0.94,0.03,0.289,388552200,3855067000
"2016-03-07,一",3099.46,3099.62,3088.4,3089.78,-10.22,-0.33,0.362,545502600,5420745000
"2016-03-07,一",3090.01,3095.17,3087.41,3087.41,-2.37,-0.08,0.251,530463600,5144803000
"2016-03-07,一",3086.92,3093.56,3083.86,3093.23,5.82,0.19,0.314,571551200,5445839000
"2016-03-07,一",3093.36,3103.99,3092.39,3094.33,1.1,0.04,0.375,645396700,5963251000
"2016-03-07,一",3094.4,3099.56,3090.75,3097.21,2.88,0.09,0.285,687845000,6330903000
"2016-03-07,一",3097.37,3105.74,3097.28,3104.84,7.63,0.25,0.273,1032380900,9652740000
"2016-03-08,二",3100.15,3100.15,3017.04,3017.04,-87.8,-2.83,2.68,2437605100,21590917000
"2016-03-08,二",3017.17,3037.83,3017.17,3029.83,12.79,0.42,0.685,1356106100,12552229000
"2016-03-08,二",3029.79,3030.75,3010.92,3020.49,-9.34,-0.31,0.655,1134485200,10340384000
"2016-03-08,二",3020.59,3021.69,3011.59,3016.79,-3.7,-0.12,0.334,644420300,5870310000
"2016-03-08,二",3017.04,3027.77,3001.94,3027.34,10.55,0.35,0.856,853424800,7650000000
"2016-03-08,二",3027.52,3027.69,3017.75,3018.45,-8.88,-0.29,0.328,512868100,4705807000
"2016-03-08,二",3018.12,3038.24,3017.38,3035.26,16.81,0.56,0.691,536412800,4907770000
"2016-03-08,二",3035.05,3052.33,3032.69,3052.33,17.07,0.56,0.647,460378400,4948356000
"2016-03-08,二",3054.12,3057.35,3044.67,3050.5,-1.83,-0.06,0.415,500865300,5241157000
"2016-03-08,二",3050.55,3059.61,3050.18,3050.18,-0.32,-0.01,0.309,474351800,5210650000
"2016-03-08,二",3049.86,3052.04,3039.47,3051.95,1.77,0.06,0.412,525228900,5036177000
"2016-03-08,二",3053.02,3074.79,3052.7,3069.86,17.91,0.59,0.724,698946100,6978664000
"2016-03-08,二",3069.86,3073.52,3060.25,3060.81,-9.04,-0.29,0.432,498287200,4847776000
"2016-03-08,二",3060.95,3081.06,3060.64,3075.82,15.01,0.49,0.667,658020700,6507187000
"2016-03-08,二",3076.2,3090.15,3070.46,3085.71,9.88,0.32,0.64,795502400,7743715000
"2016-03-08,二",3085.88,3108.77,3081.53,3107.67,21.97,0.71,0.883,1536670800,14627389000
"2016-03-09,三",3045.92,3049.38,3024.57,3047.22,-60.45,-1.95,0.798,1761543500,16077425000
"2016-03-09,三",3046.59,3056.01,3044.04,3053.51,6.29,0.21,0.393,743061100,7804274000
"2016-03-09,三",3053.16,3060.45,3043.49,3060.37,6.87,0.22,0.555,670909800,6450054000
"2016-03-09,三",3060.01,3060.99,3044.27,3044.27,-16.1,-0.53,0.546,541964100,5334886000
"2016-03-09,三",3044.21,3052.25,3039.54,3052.25,7.97,0.26,0.418,590567200,5949720000
"2016-03-09,三",3052.16,3053.44,3034.95,3034.95,-17.3,-0.57,0.606,487872800,5001047000
"2016-03-09,三",3034.44,3040.07,3029.3,3035.53,0.58,0.02,0.355,549303300,5057727000
"2016-03-09,三",3034.56,3034.86,3020.19,3025.66,-9.86,-0.32,0.483,639944200,5496981000
"2016-03-09,三",3025.63,3036.31,3025.63,3034.83,9.16,0.3,0.353,327933100,3070867000
"2016-03-09,三",3034.4,3045.19,3034.4,3039.87,5.04,0.17,0.356,325693400,3221680000
"2016-03-09,三",3040.03,3048.33,3035.71,3045.65,5.79,0.19,0.415,298913700,2922543000
"2016-03-09,三",3046.18,3046.42,3033.35,3033.81,-11.84,-0.39,0.429,285267200,2930788000
"2016-03-09,三",3033.5,3039.74,3022.04,3022.76,-11.06,-0.36,0.583,415455600,4157832000
"2016-03-09,三",3022.97,3045.08,3022.73,3045.08,22.32,0.74,0.739,461383700,4459235000
"2016-03-09,三",3045.45,3054.73,3039.33,3054.52,9.44,0.31,0.506,624074100,6082523000
"2016-03-09,三",3055.57,3072.92,3054.56,3071.91,17.39,0.57,0.601,2422737700,22281070000
"2016-03-10,四",3056.21,3074.16,3055.63,3065.31,-6.6,-0.21,0.603,853942600,9204249400
"2016-03-10,四",3065.9,3066.14,3053.19,3053.19,-12.12,-0.4,0.423,584535600,6388285600
"2016-03-10,四",3053.43,3053.57,3040.49,3050.26,-2.93,-0.1,0.429,596644200,6236601000
"2016-03-10,四",3051.21,3055.78,3048.85,3053.75,3.49,0.11,0.227,308979900,3394216000
"2016-03-10,四",3053.48,3057.86,3047.65,3047.88,-5.87,-0.19,0.334,274991700,3049429000
"2016-03-10,四",3048.05,3049.64,3041.47,3045.36,-2.52,-0.08,0.268,339599500,3520233000
"2016-03-10,四",3045.63,3046.14,3038.63,3044.48,-0.89,-0.03,0.247,312394200,3186968000
"2016-03-10,四",3043.36,3044.75,3040.61,3042.86,-1.61,-0.05,0.136,225189100,2264487000
"2016-03-10,四",3043.82,3049.51,3043.82,3048.71,5.84,0.19,0.187,239173100,2528495000
"2016-03-10,四",3049.66,3066.19,3049.66,3064.3,15.59,0.51,0.542,451869500,4749059000
"2016-03-10,四",3063.5,3069.9,3059.43,3066.21,1.91,0.06,0.342,375148700,3936656000
"2016-03-10,四",3066.19,3066.19,3056.65,3058.56,-7.65,-0.25,0.311,275243700,2887492000
"2016-03-10,四",3058.33,3058.33,3049.28,3051.04,-7.53,-0.25,0.296,316625300,3233317000
"2016-03-10,四",3050.31,3057.37,3046.39,3053.2,2.16,0.07,0.36,375811600,3769776000
"2016-03-10,四",3053.02,3053.11,3018.31,3021.04,-32.15,-1.05,1.14,903157200,8574562000
"2016-03-10,四",3021.56,3025.99,3012.69,3013.15,-7.9,-0.26,0.44,1173913800,11256642000
"2016-03-11,五",2990.21,3006.11,2982.23,3002.01,-11.13,-0.37,0.792,1047965300,10681464100
"2016-03-11,五",3002.23,3008.84,2991.62,3008.18,6.16,0.21,0.574,602577100,6422728900
"2016-03-11,五",3009.74,3011.88,2998.14,2998.5,-9.68,-0.32,0.457,406922200,4196208000
"2016-03-11,五",2999.34,3003.96,2983.91,2983.96,-14.54,-0.48,0.669,440161700,4373591000
"2016-03-11,五",2983.51,2990.28,2982.64,2986.6,2.63,0.09,0.256,390701700,3962056000
"2016-03-11,五",2987.57,2997.4,2985.11,2993.4,6.8,0.23,0.412,294173000,2850160000
"2016-03-11,五",2994.32,3000.55,2992.25,2995.75,2.36,0.08,0.277,241686800,2619254000
"2016-03-11,五",2997.26,3007.57,2993.83,3007.57,11.82,0.39,0.458,277501400,2827718000
"2016-03-11,五",3007.44,3021.43,3007.44,3020.55,12.98,0.43,0.465,475434200,4786371000
"2016-03-11,五",3021.37,3026.34,3019.18,3020.35,-0.2,-0.01,0.237,414040200,4450291000
"2016-03-11,五",3019.53,3020.27,3009.61,3009.65,-10.7,-0.35,0.353,318849700,3310199000
"2016-03-11,五",3010.63,3014.3,3005.07,3012.41,2.76,0.09,0.307,253663100,2628944000
"2016-03-11,五",3013.42,3013.42,2993.76,2996.04,-16.37,-0.54,0.653,342132000,3481811000
"2016-03-11,五",2996.17,3004.57,2994.77,2999.69,3.65,0.12,0.327,297210000,3075628000
"2016-03-11,五",2998.96,3017.62,2990.43,3014.06,14.37,0.48,0.906,611089400,5760084000
"2016-03-11,五",3013.87,3018.28,3004.68,3018.28,4.23,0.14,0.451,919248600,8940788000
"2016-03-14,一",3039.57,3046.7,3034.3,3044.27,25.98,0.86,0.411,1116531000,12292464300
"2016-03-14,一",3044.47,3072.57,3044.47,3071.74,27.48,0.9,0.923,1113418100,11862737700
"2016-03-14,一",3071.11,3072.73,3065.01,3066.87,-4.87,-0.16,0.251,697762400,7418516000
"2016-03-14,一",3066.62,3088.5,3066.47,3087.86,20.98,0.68,0.718,938477400,9908528000
"2016-03-14,一",3087.64,3088.45,3081.16,3087.14,-0.72,-0.02,0.236,626017100,6546395000
"2016-03-14,一",3086.29,3103.86,3085.45,3103.86,16.72,0.54,0.596,890370300,9366757000
"2016-03-14,一",3103.85,3106.64,3100.84,3100.86,-3,-0.1,0.187,755504800,7423914000
"2016-03-14,一",3101.16,3103.27,3096.77,3098.16,-2.69,-0.09,0.21,531136700,5643701000
"2016-03-14,一",3098,3104.45,3098,3103.91,5.75,0.19,0.208,540395300,5436923000
"2016-03-14,一",3103.17,3103.63,3093.2,3093.2,-10.72,-0.35,0.336,465068900,4774156000
"2016-03-14,一",3092.94,3104.92,3092.17,3104.21,11.01,0.36,0.412,600400000,6421120000
"2016-03-14,一",3103.57,3103.98,3086.53,3086.84,-17.37,-0.56,0.562,607283900,6293759000
"2016-03-14,一",3086.72,3091.25,3074.03,3074.03,-12.81,-0.41,0.558,654391700,6814097000
"2016-03-14,一",3074.42,3077.07,3068.13,3068.13,-5.9,-0.19,0.291,650465500,7100201000
"2016-03-14,一",3067.45,3070.5,3061.33,3070.5,2.37,0.08,0.299,702014700,7699870000
"2016-03-14,一",3069.74,3071.64,3062.79,3065.69,-4.81,-0.16,0.288,821627700,8535955000
"2016-03-15,二",3061.34,3065.62,3050.46,3063.35,-2.34,-0.08,0.495,1023088600,12079770400
"2016-03-15,二",3063.36,3063.43,3047.63,3050.86,-12.49,-0.41,0.516,806482200,8736641600
"2016-03-15,二",3050.86,3053.38,3044.21,3046.8,-4.06,-0.13,0.3,620800200,6499115000
"2016-03-15,二",3046.39,3055.33,3045.87,3052.2,5.4,0.18,0.31,411012200,4598193000
"2016-03-15,二",3051.75,3062.13,3050.89,3058.91,6.71,0.22,0.368,403698300,4089676000
"2016-03-15,二",3058.57,3059.25,3041.45,3041.45,-17.46,-0.57,0.582,446278000,4567077000
"2016-03-15,二",3041.24,3045.56,3040.37,3043.93,2.48,0.08,0.171,400379400,4123240000
"2016-03-15,二",3043.49,3043.89,3034.02,3035.2,-8.72,-0.29,0.324,443615400,4648688000
"2016-03-15,二",3035.25,3042.52,3032.78,3039.15,3.94,0.13,0.321,313222700,3192696000
"2016-03-15,二",3039.51,3044.2,3036.69,3036.69,-2.45,-0.08,0.247,293756200,2987666000
"2016-03-15,二",3037.12,3038.48,3028.74,3038.29,1.6,0.05,0.321,475827100,4744539000
"2016-03-15,二",3037.14,3041.48,3033.93,3040.6,2.31,0.08,0.249,249117700,2564017000
"2016-03-15,二",3040.81,3061.37,3035.27,3057.21,16.6,0.55,0.858,637175300,5852008000
"2016-03-15,二",3056.93,3066.36,3055.79,3061.14,3.93,0.13,0.346,704816400,6922310000
"2016-03-15,二",3061.61,3070.27,3057.74,3066.06,4.92,0.16,0.409,955189500,9532379000
"2016-03-15,二",3066.6,3076.9,3066.52,3074.78,8.72,0.28,0.339,1646734900,16164829000
"2016-03-16,三",3068.87,3077.82,3064.59,3077.12,2.34,0.08,0.43,835148300,9629758200
"2016-03-16,三",3076.99,3088.92,3073.15,3083.35,6.24,0.2,0.512,763476500,8081777800
"2016-03-16,三",3083.64,3084.12,3077.34,3083.26,-0.1,0,0.22,558833700,6310403000
"2016-03-16,三",3083.34,3086.92,3079.07,3083.37,0.12,0,0.255,875845500,8880473000
"2016-03-16,三",3083.21,3091.95,3083.21,3083.96,0.59,0.02,0.283,1082079400,10776443000
"2016-03-16,三",3084.51,3097.01,3082.22,3093.91,9.95,0.32,0.48,1463278100,13819326000
"2016-03-16,三",3094.21,3095.12,3090.16,3091.48,-2.42,-0.08,0.16,656213400,6601598000
"2016-03-16,三",3090.72,3093.05,3088.97,3089.91,-1.58,-0.05,0.132,962257200,9351601000
"2016-03-16,三",3089.83,3089.86,3085.4,3089.03,-0.88,-0.03,0.144,826821500,8129512000
"2016-03-16,三",3089.02,3093.6,3085.05,3093.33,4.31,0.14,0.277,592260600,6157035000
"2016-03-16,三",3093.34,3100.25,3091.44,3097.91,4.58,0.15,0.285,576349300,5784360000
"2016-03-16,三",3098.18,3098.91,3088.72,3091.94,-5.97,-0.19,0.329,469648200,4811694000
"2016-03-16,三",3091.88,3092.45,3089.53,3090.28,-1.66,-0.05,0.094,336972100,3554835000
"2016-03-16,三",3090.22,3094.39,3088.36,3089.28,-1,-0.03,0.195,555796100,5486619000
"2016-03-16,三",3089.22,3093.67,3089.22,3091.33,2.05,0.07,0.144,681514300,6887109000
"2016-03-16,三",3091.26,3093.18,3089.45,3090.03,-1.3,-0.04,0.121,1237150600,11866310000
"2016-03-17,四",3096.81,3114.13,3090.74,3110.57,20.54,0.66,0.757,1097114900,11757869000
"2016-03-17,四",3111.22,3116.09,3104.45,3107.2,-3.37,-0.11,0.374,755579600,8895053000
"2016-03-17,四",3107.14,3112.1,3103.07,3103.32,-3.87,-0.12,0.291,541110900,6606275000
"2016-03-17,四",3103.46,3103.46,3090.26,3094.06,-9.26,-0.3,0.425,520228200,5912836000
"2016-03-17,四",3093.97,3094.57,3084.17,3088.83,-5.24,-0.17,0.336,361373000,4036253000
"2016-03-17,四",3088.88,3089.74,3079.82,3079.85,-8.98,-0.29,0.321,288416700,3264783000
"2016-03-17,四",3079.67,3088.81,3077.57,3088.64,8.79,0.29,0.365,331349500,4464547000
"2016-03-17,四",3088.37,3110.01,3088.37,3109.88,21.24,0.69,0.701,556210300,6683949000
"2016-03-17,四",3109.1,3127.94,3109.1,3122.47,12.59,0.4,0.606,1209054700,14445828000
"2016-03-17,四",3122.37,3127.15,3119.73,3121.32,-1.15,-0.04,0.238,811276500,9452619000
"2016-03-17,四",3121.79,3123.41,3116.94,3119.85,-1.47,-0.05,0.207,622997200,6935879000
"2016-03-17,四",3120.66,3142.58,3120.66,3142.44,22.59,0.72,0.703,1396633700,14625585000
"2016-03-17,四",3143.21,3147.65,3131.34,3132.95,-9.49,-0.3,0.519,1082177700,11108231000
"2016-03-17,四",3132.11,3134,3119.47,3120.05,-12.9,-0.41,0.464,751571800,8538143000
"2016-03-17,四",3118.91,3123.71,3114.4,3117.12,-2.93,-0.09,0.299,804307600,8959529000
"2016-03-17,四",3116.64,3124.98,3115.17,3124.2,7.09,0.23,0.315,1036775400,10916331000
"2016-03-18,五",3136.22,3139.85,3130.26,3134.01,9.81,0.31,0.307,1571763300,20922291000
"2016-03-18,五",3133.97,3149.18,3133.97,3149.18,15.17,0.48,0.485,1245287700,13840295000
"2016-03-18,五",3148.67,3150.33,3144.43,3148.24,-0.94,-0.03,0.187,1060237000,11524230000
"2016-03-18,五",3149.37,3170.69,3148.05,3170.69,22.44,0.71,0.719,1358490700,15105301000
"2016-03-18,五",3170.73,3172.72,3160.89,3164.48,-6.2,-0.2,0.373,1060834600,11834385000
"2016-03-18,五",3165,3170.13,3162.98,3164.38,-0.1,0,0.226,762676100,8541154000
"2016-03-18,五",3164.23,3177.58,3163.88,3177.58,13.2,0.42,0.433,937637700,9389341000
"2016-03-18,五",3178.21,3187.01,3177.88,3185.04,7.46,0.23,0.287,1215126900,12785125000
"2016-03-18,五",3184.97,3197.26,3184.97,3190.34,5.3,0.17,0.386,1680604200,16386369000
"2016-03-18,五",3189.29,3189.85,3173.6,3173.6,-16.74,-0.52,0.51,1372123500,13223488000
"2016-03-18,五",3173.95,3180.48,3171.68,3172.27,-1.33,-0.04,0.277,1171721300,11342281000
"2016-03-18,五",3171.96,3185.06,3170.04,3182.44,10.17,0.32,0.473,1198658000,12778830000
"2016-03-18,五",3182.97,3182.99,3175.89,3181.87,-0.57,-0.02,0.223,1085291000,11030730000
"2016-03-18,五",3181.85,3181.85,3165.88,3167.63,-14.24,-0.45,0.502,1252518000,12554340000
"2016-03-18,五",3167.3,3174.21,3158.13,3173.5,5.87,0.19,0.508,1267028000,13492650000
"2016-03-18,五",3173.08,3174.73,3169.45,3171.96,-1.54,-0.05,0.166,1490258000,15267000000
"2016-03-21,一",3203.29,3215.96,3198.36,3205.09,33.12,1.04,0.555,3121957700,39468529000
"2016-03-21,一",3205.03,3240.71,3205.03,3240.71,35.62,1.11,1.11,2226087600,26291857000
"2016-03-21,一",3241.47,3248.39,3235.25,3235.25,-5.46,-0.17,0.405,2028460800,22494191000
"2016-03-21,一",3235.16,3241.39,3229.21,3241.39,6.13,0.19,0.376,1195878300,13303959000
"2016-03-21,一",3241.88,3262.07,3241.88,3255.85,14.47,0.45,0.623,2157814300,25001663000
"2016-03-21,一",3256.17,3267.32,3250.55,3267.32,11.46,0.35,0.515,1616645400,16341671000
"2016-03-21,一",3266.9,3267.71,3247.26,3247.94,-19.38,-0.59,0.626,1621074900,16015840000
"2016-03-21,一",3248.24,3249.9,3240.93,3241.83,-6.11,-0.19,0.276,902547000,9114230000
"2016-03-21,一",3243,3249.11,3236.31,3241.11,-0.72,-0.02,0.395,1037619000,10681870000
"2016-03-21,一",3240.86,3250.01,3240.86,3247.82,6.7,0.21,0.282,978128000,9450010000
"2016-03-21,一",3247.58,3247.96,3234.66,3234.66,-13.16,-0.41,0.41,854062000,8614170000
"2016-03-21,一",3234.54,3235.69,3223.62,3225.95,-8.71,-0.27,0.373,988422000,10348950000
"2016-03-21,一",3226.85,3230.13,3219.88,3220,-5.95,-0.18,0.318,723859000,8299590000
"2016-03-21,一",3220.04,3241.26,3219.82,3241.26,21.25,0.66,0.666,854908000,9582920000
"2016-03-21,一",3241.33,3246.81,3238.13,3245.47,4.21,0.13,0.268,1370946000,15161330000
"2016-03-21,一",3245.06,3250.13,3243.23,3249.44,3.97,0.12,0.212,1648536000,16665850000
"2016-03-22,二",3231.61,3243.73,3219.55,3243.73,-5.71,-0.18,0.744,2672406500,34976701000
"2016-03-22,二",3243.74,3244.52,3231.83,3237.29,-6.44,-0.2,0.391,1641023300,19699971000
"2016-03-22,二",3237.13,3248.75,3236.77,3241.97,4.68,0.14,0.37,1225845400,14878017000
"2016-03-22,二",3241.7,3246.18,3237.48,3246.18,4.22,0.13,0.268,835163000,10463132000
"2016-03-22,二",3246.09,3249.55,3236.08,3236.08,-10.1,-0.31,0.415,967876300,11104635000
"2016-03-22,二",3236.05,3236.67,3227.8,3233.88,-2.2,-0.07,0.274,968190300,11573474000
"2016-03-22,二",3234.44,3239.64,3234.44,3234.85,0.97,0.03,0.161,591931900,7263736000
"2016-03-22,二",3234.84,3235.43,3223.07,3223.12,-11.73,-0.36,0.382,647123600,7450852000
"2016-03-22,二",3222.92,3230.66,3221.11,3225.89,2.77,0.09,0.296,612436400,7233909000
"2016-03-22,二",3225.65,3236.83,3223.59,3236.52,10.63,0.33,0.41,725245000,7771715000
"2016-03-22,二",3236.62,3236.95,3224.24,3231.13,-5.39,-0.17,0.393,774347200,9638518000
"2016-03-22,二",3231.35,3245.26,3231.35,3243.05,11.92,0.37,0.43,863678300,9714720000
"2016-03-22,二",3243.31,3243.31,3229.93,3230.41,-12.64,-0.39,0.413,668594100,7883860000
"2016-03-22,二",3230.51,3240.73,3230.24,3239.84,9.43,0.29,0.325,661136700,8109360000
"2016-03-22,二",3239.83,3240.5,3229.72,3229.72,-10.12,-0.31,0.333,869743000,10363440000
"2016-03-22,二",3229.62,3229.62,3218.73,3225.79,-3.93,-0.12,0.337,1377348000,16085940000
"2016-03-23,三",3217.73,3242.2,3217.38,3237.11,11.32,0.35,0.769,1366980600,17380260000
"2016-03-23,三",3236.99,3236.99,3217.98,3219.38,-17.73,-0.55,0.587,1060604600,13342577000
"2016-03-23,三",3218.7,3225.99,3213.47,3222.28,2.9,0.09,0.389,785044000,9619396000
"2016-03-23,三",3222.02,3228.97,3219.63,3224.61,2.33,0.07,0.29,592193300,6897134000
"2016-03-23,三",3224.44,3225.28,3215.61,3217.31,-7.3,-0.23,0.3,570825100,6596735000
"2016-03-23,三",3217.32,3223.21,3217.32,3223.21,5.91,0.18,0.183,477180000,5392580000
"2016-03-23,三",3223.05,3230.58,3222.88,3226.14,2.93,0.09,0.239,554972500,6825927000
"2016-03-23,三",3226.34,3227.1,3212.73,3212.84,-13.31,-0.41,0.446,583670900,7664742000
"2016-03-23,三",3211.95,3212.14,3203.02,3208.64,-4.2,-0.13,0.284,805499900,9261682000
"2016-03-23,三",3208.62,3214.53,3208.06,3208.06,-0.57,-0.02,0.202,563058900,6238824000
"2016-03-23,三",3208.1,3216.17,3205.03,3213.32,5.26,0.16,0.347,557941800,6500707000
"2016-03-23,三",3213.17,3213.92,3205.07,3205.07,-8.25,-0.26,0.276,453140900,5148070000
"2016-03-23,三",3205.2,3219.49,3204.59,3218.57,13.5,0.42,0.465,656073800,7663845000
"2016-03-23,三",3218.79,3228.4,3217.92,3217.92,-0.65,-0.02,0.326,777787900,10767674000
"2016-03-23,三",3218.19,3234.22,3218.1,3234.22,16.29,0.51,0.501,1131857700,15451227000
"2016-03-23,三",3233.5,3238.78,3233.5,3236.09,1.88,0.06,0.163,1631096700,20815690000
"2016-03-24,四",3211.5,3211.5,3185.51,3197.14,-38.96,-1.2,0.803,2003701300,24355804000
"2016-03-24,四",3197.41,3205.21,3195.73,3203.05,5.91,0.18,0.296,1114274300,13608370000
"2016-03-24,四",3203.06,3206.55,3198.79,3206.34,3.29,0.1,0.242,841055300,10561131000
"2016-03-24,四",3206.51,3217.66,3206.51,3212.34,6,0.19,0.348,992486700,11935263000
"2016-03-24,四",3212.79,3212.98,3205.53,3210.85,-1.49,-0.05,0.232,743580800,8475737000
"2016-03-24,四",3211.18,3211.52,3199.53,3201.26,-9.59,-0.3,0.374,681839100,7961846000
"2016-03-24,四",3201.67,3204.22,3192.27,3198.47,-2.8,-0.09,0.373,843657600,8994595000
