时间,开盘,最高,最低,收盘,涨跌,涨幅%,振幅%,总手(万),金额(亿)
"2016-09-07,三",3347.29,3348.96,3347.29,3348.06,0.7,0.02,0.05,30415200,352902000
"2016-09-07,三",3348.42,3348.69,3347.92,3348.12,0.06,0,0.023,28867500,359654000
"2016-09-07,三",3348.4,3348.4,3347.71,3347.79,-0.33,-0.01,0.021,29566200,304934000
"2016-09-07,三",3347.7,3347.89,3347.52,3347.57,-0.23,-0.01,0.011,22616300,279466000
"2016-09-07,三",3347.36,3347.65,3346.73,3346.73,-0.83,-0.02,0.027,26600300,315056000
"2016-09-07,三",3346.55,3346.89,3345.85,3346.06,-0.67,-0.02,0.031,30055900,368337000
"2016-09-07,三",3345.82,3346.07,3345.37,3345.37,-0.69,-0.02,0.021,29709800,353278000
"2016-09-07,三",3345.07,3345.62,3344.99,3345.17,-0.2,-0.01,0.019,35499100,401713000
"2016-09-07,三",3345.07,3345.07,3344.27,3344.27,-0.9,-0.03,0.024,42338400,500497000
"2016-09-07,三",3344.36,3344.71,3343.46,3344.2,-0.07,0,0.037,42766200,509255000
"2016-09-07,三",3343.74,3344.29,3343.41,3343.41,-0.79,-0.02,0.026,43475600,503206000
"2016-09-07,三",3343.78,3344.41,3343.18,3344.41,1,0.03,0.037,42714700,455717000
"2016-09-07,三",3344.11,3344.57,3343.86,3344.48,0.07,0,0.021,38234200,470375000
"2016-09-07,三",3344.88,3345.04,3344.5,3344.67,0.2,0.01,0.016,39990400,456943000
"2016-09-07,三",3344.71,3345.08,3344.36,3344.76,0.09,0,0.022,29429300,358616000
"2016-09-07,三",3344.94,3345.11,3344.29,3344.64,-0.12,0,0.025,31377400,370248000
"2016-09-07,三",3344.52,3344.52,3343.78,3344.06,-0.58,-0.02,0.022,34288700,418492000
"2016-09-07,三",3343.97,3343.97,3343.16,3343.22,-0.84,-0.03,0.024,42529400,522593000
"2016-09-07,三",3343.12,3343.35,3342.38,3343,-0.22,-0.01,0.029,59827100,652185000
"2016-09-07,三",3342.66,3342.66,3341.15,3341.15,-1.85,-0.06,0.045,59853300,665782000
"2016-09-07,三",3341.63,3341.63,3340.47,3340.85,-0.3,-0.01,0.035,62239400,693829000
"2016-09-07,三",3340.77,3341.02,3339.97,3339.97,-0.89,-0.03,0.031,51813400,626286000
"2016-09-07,三",3340.2,3340.2,3339.49,3339.49,-0.48,-0.01,0.021,53108100,599892000
"2016-09-07,三",3339.99,3339.99,3339.12,3339.48,-0.01,0,0.026,48456800,528137000
"2016-09-07,三",3339.25,3339.62,3338.77,3338.85,-0.63,-0.02,0.025,61449900,710106000
"2016-09-07,三",3338.78,3338.87,3338,3338.68,-0.18,-0.01,0.026,52946600,608642000
"2016-09-07,三",3338.54,3339.2,3338.28,3338.81,0.13,0,0.028,68440300,795729000
"2016-09-07,三",3338.78,3339.43,3338.7,3338.78,-0.03,0,0.022,64788800,732047000
"2016-09-07,三",3338.97,3339.58,3338.97,3339.58,0.8,0.02,0.018,59456600,624145000
"2016-09-07,三",3339.43,3340.07,3339.07,3339.6,0.01,0,0.03,68822700,731527000
"2016-09-07,三",3340.16,3340.22,3339.06,3339.94,0.35,0.01,0.035,49696100,524247000
"2016-09-07,三",3340.19,3340.54,3339.58,3340.13,0.19,0.01,0.029,40574800,387951000
"2016-09-07,三",3340.01,3340.88,3339.94,3340.88,0.75,0.02,0.028,46397200,443510000
"2016-09-07,三",3340.94,3341.08,3340.82,3340.82,-0.06,0,0.008,40357100,593151000
"2016-09-08,四",3338.01,3338.02,3336.54,3337.15,-3.66,-0.11,0.045,91122100,972786000
"2016-09-08,四",3336.78,3338.53,3336.72,3338.35,1.2,0.04,0.055,38424800,451694600
"2016-09-08,四",3338.57,3338.85,3338.19,3338.73,0.38,0.01,0.02,42739300,500538000
"2016-09-08,四",3338.3,3339.9,3338.3,3339.9,1.17,0.04,0.048,45215200,477324700
"2016-09-08,四",3339.73,3340.66,3339.19,3340.21,0.31,0.01,0.044,51622400,564848000
"2016-09-08,四",3340.35,3341.2,3339.97,3341.07,0.86,0.03,0.037,46143200,548711500
"2016-09-08,四",3341.02,3341.22,3340.66,3340.98,-0.09,0,0.017,42111200,484196300
"2016-09-08,四",3340.71,3340.71,3339.66,3340.12,-0.86,-0.03,0.032,43897200,504420600
"2016-09-08,四",3339.87,3339.87,3338.65,3338.75,-1.37,-0.04,0.036,47079000,516242700
"2016-09-08,四",3338.67,3338.67,3337.38,3337.69,-1.07,-0.03,0.038,47709600,532562200
"2016-09-08,四",3337.06,3337.06,3336.11,3336.45,-1.24,-0.04,0.028,45523900,564286800
"2016-09-08,四",3336.37,3338.06,3336.2,3337.79,1.34,0.04,0.056,43057600,536422000
"2016-09-08,四",3337.53,3339.32,3337.53,3339.16,1.37,0.04,0.054,47051300,542973000
"2016-09-08,四",3339.39,3340.8,3339.26,3340.8,1.64,0.05,0.046,38912200,499636400
"2016-09-08,四",3340.6,3341.25,3340.39,3341.25,0.45,0.01,0.026,42877700,552755200
"2016-09-08,四",3340.72,3341.17,3340.46,3341.17,-0.08,0,0.021,44911600,561611100
"2016-09-08,四",3340.84,3341.04,3340.46,3340.77,-0.4,-0.01,0.017,44867600,550339000
"2016-09-08,四",3340.72,3341.47,3340.62,3341.42,0.65,0.02,0.026,43663600,559827200
"2016-09-08,四",3341.58,3342.28,3341.14,3342.28,0.86,0.03,0.034,41090300,533666500
"2016-09-08,四",3341.91,3342.46,3341.89,3342.46,0.18,0.01,0.017,41500800,495627600
"2016-09-08,四",3342.32,3342.92,3342.03,3342.91,0.45,0.01,0.027,40712600,511485000
"2016-09-08,四",3342.54,3343.04,3342.38,3342.48,-0.44,-0.01,0.02,39667400,484862800
"2016-09-08,四",3342.88,3342.88,3341.61,3341.9,-0.58,-0.02,0.038,41441900,494180800
"2016-09-08,四",3341.31,3341.4,3340.52,3340.52,-1.38,-0.04,0.026,39785000,464529100
"2016-09-08,四",3340.58,3340.58,3339.63,3339.9,-0.62,-0.02,0.028,35908700,439237800
"2016-09-08,四",3339.72,3340.23,3339.52,3339.74,-0.16,0,0.021,33818200,383929100
"2016-09-08,四",3339.75,3339.75,3339.16,3339.56,-0.18,-0.01,0.018,34889500,404810000
"2016-09-08,四",3339.03,3339.23,3338.55,3339,-0.56,-0.02,0.02,38950300,426160000
"2016-09-08,四",3339.18,3339.18,3338.59,3338.62,-0.38,-0.01,0.017,44457600,467144000
"2016-09-08,四",3338.56,3338.56,3337.83,3337.83,-0.8,-0.02,0.022,50628400,521424000
"2016-09-08,四",3337.62,3338.6,3337.62,3338.32,0.5,0.01,0.029,40393500,438375000
"2016-09-08,四",3337.96,3338.67,3337.71,3337.99,-0.33,-0.01,0.029,39975000,456496000
"2016-09-08,四",3338.18,3338.47,3338.02,3338.09,0.1,0,0.013,35398800,434100000
"2016-09-08,四",3337.98,3337.98,3337.07,3337.26,-0.83,-0.02,0.027,39093900,450948000
"2016-09-08,四",3336.6,3336.68,3335.41,3335.41,-1.85,-0.06,0.038,50151200,613062000
"2016-09-08,四",3335.45,3335.6,3335.04,3335.24,-0.17,-0.01,0.017,44131800,506053000
"2016-09-08,四",3335.12,3335.22,3334.53,3335.17,-0.07,0,0.021,48777200,564077000
"2016-09-08,四",3334.64,3335.39,3334.5,3334.91,-0.26,-0.01,0.027,46069900,483920000
"2016-09-08,四",3335.04,3335.82,3334.97,3335.82,0.91,0.03,0.025,36904100,426763000
"2016-09-08,四",3335.87,3336.37,3335.76,3336.31,0.49,0.01,0.018,34628200,445997000
"2016-09-08,四",3336.06,3336.68,3335.77,3336.68,0.37,0.01,0.027,37551500,462723000
"2016-09-08,四",3336.47,3336.76,3336.16,3336.4,-0.29,-0.01,0.018,43366000,457596000
"2016-09-08,四",3336.39,3337.02,3336.29,3336.9,0.5,0.02,0.022,38167400,466000000
"2016-09-08,四",3336.94,3337.26,3336.86,3337.19,0.29,0.01,0.012,31112100,382255000
"2016-09-08,四",3336.89,3337.18,3336.79,3336.94,-0.25,-0.01,0.012,33441600,381505000
"2016-09-08,四",3337.04,3337.39,3336.8,3337.22,0.29,0.01,0.018,34668700,435417000
"2016-09-08,四",3337.38,3337.5,3336.48,3336.63,-0.59,-0.02,0.03,27046200,339113000
"2016-09-08,四",3336.67,3336.88,3336.14,3336.45,-0.18,-0.01,0.022,24524900,308695000
"2016-09-08,四",3336.61,3337.17,3336.51,3336.65,0.2,0.01,0.02,34315300,365111000
"2016-09-08,四",3336.86,3337.71,3336.32,3337.71,1.06,0.03,0.042,37981900,443100000
"2016-09-08,四",3337.83,3339.85,3337.74,3339.85,2.14,0.06,0.063,43836800,547379000
"2016-09-08,四",3340.36,3341.04,3339.94,3340.49,0.64,0.02,0.033,58150900,691654000
"2016-09-08,四",3340.48,3342.3,3340.39,3342.3,1.81,0.05,0.057,40630000,557759000
"2016-09-08,四",3341.96,3342.55,3341.66,3341.74,-0.56,-0.02,0.026,45797500,614539000
"2016-09-08,四",3341.85,3342.34,3341.65,3341.99,0.25,0.01,0.021,33888700,411963000
"2016-09-08,四",3342.25,3342.28,3341.63,3342.11,0.13,0,0.019,32900300,405664000
"2016-09-08,四",3342.06,3342.06,3340.8,3340.88,-1.23,-0.04,0.038,33108400,357929000
"2016-09-08,四",3341.09,3341.09,3340.38,3340.52,-0.37,-0.01,0.021,27712200,322011000
"2016-09-08,四",3340.76,3341.1,3340.26,3340.26,-0.25,-0.01,0.025,25815000,314976000
"2016-09-08,四",3340.12,3340.25,3339.62,3339.62,-0.64,-0.02,0.019,27832600,311342000
"2016-09-08,四",3339.66,3340.07,3339.26,3339.5,-0.12,0,0.024,30057000,361427000
"2016-09-08,四",3339.03,3339.34,3338.79,3338.79,-0.71,-0.02,0.016,28100000,303739000
"2016-09-08,四",3338.97,3338.97,3338.39,3338.46,-0.33,-0.01,0.017,24939700,283612000
"2016-09-08,四",3338.46,3338.58,3337.98,3337.98,-0.49,-0.01,0.018,24074600,307753000
"2016-09-08,四",3337.7,3337.7,3337.05,3337.1,-0.87,-0.03,0.019,27887300,320525000
"2016-09-08,四",3337,3337,3336.6,3336.84,-0.26,-0.01,0.012,32383300,349012000
"2016-09-08,四",3336.53,3337.22,3336.43,3337.22,0.38,0.01,0.024,25936400,298977000
"2016-09-08,四",3337.15,3338.2,3336.89,3338.04,0.82,0.02,0.039,28605600,356656000
"2016-09-08,四",3338.06,3338.21,3337.62,3337.62,-0.42,-0.01,0.018,25856200,274149000
"2016-09-08,四",3338.04,3338.04,3337.46,3337.46,-0.16,0,0.017,25151700,274089000
"2016-09-08,四",3337.47,3337.95,3337.31,3337.95,0.49,0.01,0.019,20781600,241130000
"2016-09-08,四",3337.73,3337.84,3336.96,3337.24,-0.72,-0.02,0.026,22922800,285539000
"2016-09-08,四",3337.24,3337.24,3335.91,3335.91,-1.32,-0.04,0.04,32982000,402433000
"2016-09-08,四",3336.35,3336.35,3334.87,3334.87,-1.05,-0.03,0.045,39536300,459632000
"2016-09-08,四",3334.93,3335.14,3334.37,3334.58,-0.29,-0.01,0.023,39613300,451320000
"2016-09-08,四",3334.84,3335.81,3334.24,3335.81,1.23,0.04,0.047,31866100,355172000
"2016-09-08,四",3335.79,3335.79,3335.01,3335.14,-0.67,-0.02,0.023,24061400,297155000
"2016-09-08,四",3335.79,3335.79,3334.92,3335.16,0.02,0,0.026,19439000,250004000
"2016-09-08,四",3335.12,3335.43,3334.9,3335.43,0.27,0.01,0.016,25698300,276762000
"2016-09-08,四",3335.17,3335.32,3334.81,3335.05,-0.39,-0.01,0.015,20901400,257311000
"2016-09-08,四",3334.88,3335.47,3334.63,3334.93,-0.11,0,0.025,22210700,284334000
"2016-09-08,四",3335.63,3335.63,3335.06,3335.49,0.56,0.02,0.017,20829700,246775000
"2016-09-08,四",3335.5,3335.65,3335.16,3335.65,0.17,0,0.015,20192900,243874000
"2016-09-08,四",3335.74,3336.26,3335.39,3335.88,0.23,0.01,0.026,21105800,238337000
"2016-09-08,四",3336.37,3336.54,3335.74,3336.43,0.54,0.02,0.024,17004900,197271000
"2016-09-08,四",3336.4,3336.8,3336.16,3336.38,-0.05,0,0.019,20893000,254056000
"2016-09-08,四",3336.53,3336.53,3335.82,3335.85,-0.54,-0.02,0.021,20954300,281135000
"2016-09-08,四",3335.7,3335.85,3335.41,3335.53,-0.31,-0.01,0.013,20438000,250071000
"2016-09-08,四",3335.42,3335.92,3335.16,3335.57,0.04,0,0.023,18199700,211755000
"2016-09-08,四",3335.51,3335.69,3335.42,3335.5,-0.07,0,0.008,21785200,250298000
"2016-09-08,四",3335.38,3335.54,3335.14,3335.32,-0.18,-0.01,0.012,22404500,250409000
"2016-09-08,四",3335.13,3335.36,3334.38,3334.58,-0.75,-0.02,0.029,20888000,274784000
"2016-09-08,四",3334.66,3334.66,3333.47,3333.47,-1.11,-0.03,0.036,24393900,302294000
"2016-09-08,四",3333.41,3333.79,3333.26,3333.62,0.15,0,0.016,25547800,274198000
"2016-09-08,四",3333.34,3334.58,3333.34,3334.58,0.96,0.03,0.037,20740400,260101000
"2016-09-08,四",3334.26,3334.9,3333.77,3334.64,0.06,0,0.034,21611900,258256000
"2016-09-08,四",3334.63,3335.18,3334.3,3334.96,0.32,0.01,0.026,18927900,231029000
"2016-09-08,四",3335.31,3335.43,3334.91,3335.27,0.3,0.01,0.015,17985200,210621000
"2016-09-08,四",3335.63,3336.11,3335.2,3335.79,0.52,0.02,0.027,16063500,196314000
"2016-09-08,四",3335.62,3336.39,3335.53,3336.18,0.4,0.01,0.026,16027800,199696000
"2016-09-08,四",3336.24,3337.03,3336.03,3337.03,0.85,0.03,0.03,23434700,281366000
"2016-09-08,四",3337.35,3338.64,3337.28,3338.33,1.3,0.04,0.041,25085100,298945000
"2016-09-08,四",3338.6,3338.99,3338.31,3338.58,0.24,0.01,0.02,27039400,297038000
"2016-09-08,四",3338.71,3339.06,3338.48,3339.06,0.48,0.01,0.017,23076000,291717000
"2016-09-08,四",3338.9,3339.11,3338.74,3338.96,-0.09,0,0.011,20675800,221978000
"2016-09-08,四",3338.98,3339.04,3338.61,3338.97,0.01,0,0.013,19240900,221027000
"2016-09-08,四",3338.89,3338.89,3338.29,3338.71,-0.26,-0.01,0.018,14924200,178194000
"2016-09-08,四",3338.55,3338.55,3337.95,3338.39,-0.31,-0.01,0.018,16100000,195998000
"2016-09-08,四",3338.42,3338.42,3337.84,3338.09,-0.3,-0.01,0.017,16624500,206567000
"2016-09-08,四",3338.1,3338.26,3337.82,3338.06,-0.03,0,0.013,15234900,177051000
"2016-09-08,四",3338.03,3338.16,3337.57,3337.96,-0.09,0,0.018,17776500,208613000
"2016-09-08,四",3338,3338.12,3337.76,3337.77,-0.2,-0.01,0.011,16401600,195055000
"2016-09-08,四",3337.87,3338.39,3337.41,3337.41,-0.35,-0.01,0.029,19074000,215831000
"2016-09-08,四",3337.46,3337.6,3336.56,3336.93,-0.49,-0.01,0.031,17870100,223331000
"2016-09-08,四",3336.82,3337.06,3336.13,3336.75,-0.18,-0.01,0.028,19425800,244354000
"2016-09-08,四",3336.75,3336.9,3336.2,3336.59,-0.16,0,0.021,15981300,210579000
"2016-09-08,四",3336.64,3336.93,3336.45,3336.56,-0.04,0,0.014,14379000,177891000
"2016-09-08,四",3336.81,3337.13,3336.69,3336.95,0.4,0.01,0.013,16720200,179812000
"2016-09-08,四",3337,3337.15,3336.22,3336.63,-0.33,-0.01,0.028,16741300,198475000
"2016-09-08,四",3336.78,3336.88,3336.27,3336.62,-0.01,0,0.018,14892700,179250000
"2016-09-08,四",3336.6,3336.62,3336.56,3336.62,0,0,0.002,2944800,46938000
"2016-09-08,四",3336.81,3337.33,3336.69,3337.19,0.56,0.02,0.019,38475400,409780000
"2016-09-08,四",3337.12,3337.48,3336.37,3336.57,-0.62,-0.02,0.033,11367300,132593000
"2016-09-08,四",3336.44,3337,3336.32,3336.42,-0.15,0,0.02,13365700,157670000
"2016-09-08,四",3336.52,3336.52,3336.05,3336.33,-0.09,0,0.014,13047600,144674000
"2016-09-08,四",3336.36,3336.63,3336.12,3336.21,-0.12,0,0.015,15465900,193693000
"2016-09-08,四",3336.38,3336.52,3335.86,3336.52,0.31,0.01,0.02,15116200,191188000
"2016-09-08,四",3336.61,3336.64,3336.16,3336.46,-0.06,0,0.014,18744400,211553000
"2016-09-08,四",3336.5,3336.5,3336.09,3336.21,-0.25,-0.01,0.012,13351000,165534000
"2016-09-08,四",3336.19,3336.36,3336,3336.36,0.15,0,0.011,15830900,193248000
"2016-09-08,四",3336.3,3336.33,3335.77,3335.77,-0.59,-0.02,0.017,13190900,167830000
"2016-09-08,四",3335.86,3335.91,3335.38,3335.5,-0.27,-0.01,0.016,16430600,196492000
"2016-09-08,四",3335.43,3335.47,3335.08,3335.31,-0.19,-0.01,0.012,14840200,192032000
"2016-09-08,四",3335.31,3335.31,3334.6,3334.81,-0.5,-0.01,0.021,17109500,216469000
"2016-09-08,四",3334.38,3334.5,3334.1,3334.43,-0.39,-0.01,0.012,15384300,205053000
"2016-09-08,四",3334.5,3334.83,3334.17,3334.53,0.11,0,0.02,16843400,206142000
"2016-09-08,四",3334.52,3335.24,3334.33,3335.24,0.71,0.02,0.027,15858300,192243000
"2016-09-08,四",3335.4,3335.43,3334.77,3335.37,0.13,0,0.02,15358400,189435000
"2016-09-08,四",3335.38,3335.96,3335.12,3335.56,0.19,0.01,0.025,15632700,189976000
"2016-09-08,四",3335.74,3335.98,3335.35,3335.98,0.42,0.01,0.019,29316600,241017000
"2016-09-08,四",3335.81,3336.04,3335.5,3335.96,-0.02,0,0.016,14803200,189087000
"2016-09-08,四",3336.16,3336.3,3335.35,3336.12,0.15,0,0.029,16846800,215848000
"2016-09-08,四",3336.17,3336.5,3335.88,3336.39,0.27,0.01,0.019,14979900,195164000
"2016-09-08,四",3336.43,3336.76,3336.09,3336.73,0.34,0.01,0.02,17414600,207120000
"2016-09-08,四",3336.45,3336.87,3336.14,3336.86,0.13,0,0.022,17496100,218203000
"2016-09-08,四",3336.88,3336.88,3336.34,3336.76,-0.1,0,0.016,16653100,203483000
"2016-09-08,四",3336.96,3337.51,3336.67,3337.15,0.39,0.01,0.025,18658500,247256000
"2016-09-08,四",3337.39,3337.7,3337.1,3337.53,0.38,0.01,0.018,14560300,201595000
"2016-09-08,四",3337.53,3337.73,3337.2,3337.47,-0.06,0,0.016,17071900,203060000
"2016-09-08,四",3337.35,3337.72,3337.01,3337.68,0.21,0.01,0.021,19924500,215696000
"2016-09-08,四",3337.73,3338.16,3337.49,3337.78,0.1,0,0.02,23001400,251053000
"2016-09-08,四",3337.97,3338.14,3337.13,3337.86,0.08,0,0.03,20959400,236030000
"2016-09-08,四",3338.06,3338.89,3337.8,3338.48,0.62,0.02,0.033,20974600,244340000
"2016-09-08,四",3338.57,3339.29,3338.44,3339.19,0.71,0.02,0.026,25154300,289963000
"2016-09-08,四",3339.29,3340.74,3339.29,3340.63,1.44,0.04,0.043,33935500,334241000
"2016-09-08,四",3340.95,3342.18,3340.95,3342.11,1.48,0.04,0.037,34119600,392650000
"2016-09-08,四",3342.3,3342.93,3342.17,3342.41,0.3,0.01,0.023,27459900,329676000
"2016-09-08,四",3342.55,3342.92,3342.37,3342.92,0.51,0.02,0.017,27690100,353766000
"2016-09-08,四",3342.98,3342.98,3342.25,3342.25,-0.67,-0.02,0.022,25216100,299267000
"2016-09-08,四",3342.61,3342.61,3341.96,3341.96,-0.28,-0.01,0.019,27242600,338383000
"2016-09-08,四",3342.01,3342.13,3341.03,3341.03,-0.94,-0.03,0.033,26374500,299278000
"2016-09-08,四",3341.3,3341.57,3340.85,3341.57,0.55,0.02,0.022,27666600,262273000
"2016-09-08,四",3341.07,3341.45,3340.89,3341.13,-0.45,-0.01,0.017,25543500,269375000
"2016-09-08,四",3342.09,3342.09,3341.45,3341.65,0.53,0.02,0.019,21471500,239140000
"2016-09-08,四",3341.71,3341.85,3341.3,3341.31,-0.35,-0.01,0.017,19992800,243798000
"2016-09-08,四",3341.6,3341.91,3341.12,3341.49,0.19,0.01,0.023,23199000,270391000
"2016-09-08,四",3341.44,3341.83,3341.17,3341.68,0.19,0.01,0.02,18891600,221373000
"2016-09-08,四",3341.95,3342.63,3341.44,3342.28,0.59,0.02,0.036,22286700,238520000
"2016-09-08,四",3342.33,3343.11,3342.33,3342.87,0.59,0.02,0.023,22023600,288585000
"2016-09-08,四",3342.64,3343.24,3342.55,3342.55,-0.32,-0.01,0.021,21358400,269955000
"2016-09-08,四",3342.41,3342.71,3341.66,3341.8,-0.75,-0.02,0.032,26536300,303292000
"2016-09-08,四",3341.83,3341.83,3340.94,3341.11,-0.69,-0.02,0.026,21574100,252305000
"2016-09-08,四",3341.06,3341.06,3339.56,3339.56,-1.55,-0.05,0.045,33137000,314704000
"2016-09-08,四",3339.8,3339.8,3338.66,3338.69,-0.88,-0.03,0.034,27713400,310920000
"2016-09-08,四",3338.59,3338.59,3337.75,3337.75,-0.93,-0.03,0.025,35994800,374371000
"2016-09-08,四",3337.87,3337.87,3336.55,3336.55,-1.2,-0.04,0.039,23707300,284811000
"2016-09-08,四",3336.33,3336.66,3336.21,3336.66,0.11,0,0.014,28206000,305252000
"2016-09-08,四",3336.29,3336.91,3336.27,3336.59,-0.07,0,0.019,24639600,280231000
"2016-09-08,四",3336.57,3336.81,3336.24,3336.42,-0.17,0,0.017,23073300,256666000
"2016-09-08,四",3336.53,3336.76,3336.18,3336.6,0.17,0.01,0.017,18852600,234939000
"2016-09-08,四",3336.46,3336.77,3336.27,3336.29,-0.31,-0.01,0.015,17115300,217340000
"2016-09-08,四",3336.27,3336.27,3335.56,3335.85,-0.44,-0.01,0.021,21801400,261714000
"2016-09-08,四",3335.45,3335.54,3334.46,3334.46,-1.39,-0.04,0.032,37272700,426725000
"2016-09-08,四",3334.37,3334.59,3333.56,3333.72,-0.74,-0.02,0.031,40657300,430092000
"2016-09-08,四",3333.57,3333.78,3332.74,3332.74,-0.99,-0.03,0.031,34430600,408856000
"2016-09-08,四",3333.27,3333.27,3332.5,3332.85,0.11,0,0.023,40254400,439498000
"2016-09-08,四",3333.06,3333.85,3333.06,3333.56,0.71,0.02,0.024,30165600,328781000
"2016-09-08,四",3333.71,3334.74,3333.51,3334.32,0.77,0.02,0.037,23502400,271557000
"2016-09-08,四",3335.12,3335.43,3334.85,3335.31,0.98,0.03,0.017,25317300,313829000
"2016-09-08,四",3335.15,3335.48,3334.98,3335.2,-0.11,0,0.015,22101100,258036000
"2016-09-08,四",3335.49,3335.65,3335.03,3335.28,0.08,0,0.018,19642600,224187000
"2016-09-08,四",3335.35,3335.75,3334.95,3334.95,-0.34,-0.01,0.024,17643900,230467000
"2016-09-08,四",3335.31,3335.48,3334.98,3335.24,0.29,0.01,0.015,17958400,219950000
"2016-09-08,四",3335.29,3335.69,3334.86,3335.6,0.37,0.01,0.025,18603500,232273000
"2016-09-08,四",3335.43,3335.43,3334.95,3335.17,-0.44,-0.01,0.014,19819300,248609000
"2016-09-08,四",3335.06,3335.3,3334.75,3334.9,-0.27,-0.01,0.016,17971800,225842000
"2016-09-08,四",3334.84,3334.84,3334.27,3334.37,-0.53,-0.02,0.017,24727800,297765000
"2016-09-08,四",3334.19,3334.48,3333.8,3333.9,-0.47,-0.01,0.02,25658100,309709000
"2016-09-08,四",3334.18,3334.18,3333.5,3333.55,-0.35,-0.01,0.02,25336100,283271000
"2016-09-08,四",3333.71,3334.2,3333.71,3334.16,0.61,0.02,0.015,21772200,255750000
"2016-09-08,四",3333.9,3334.05,3333.71,3333.77,-0.39,-0.01,0.01,17152400,208982000
"2016-09-08,四",3333.82,3333.82,3332.71,3332.71,-1.06,-0.03,0.033,29694100,350466000
"2016-09-08,四",3332.5,3332.56,3330.24,3330.24,-2.48,-0.07,0.07,60204400,736081000
"2016-09-08,四",3330.36,3330.36,3328.59,3328.59,-1.65,-0.05,0.053,86802700,850884000
"2016-09-08,四",3329.57,3329.84,3328.42,3329.84,1.25,0.04,0.043,62114800,678682000
"2016-09-08,四",3330.78,3330.78,3329.59,3330.02,0.18,0.01,0.036,42513100,488464000
"2016-09-08,四",3330.14,3330.28,3329.94,3330.1,0.08,0,0.01,32343400,344431000
"2016-09-08,四",3330.37,3330.64,3329.98,3330.28,0.18,0.01,0.02,31139600,319056000
"2016-09-08,四",3330.31,3330.47,3330.12,3330.44,0.16,0,0.01,27450000,314699000
"2016-09-08,四",3330.27,3330.83,3330.07,3330.35,-0.08,0,0.023,26090900,314125000
"2016-09-08,四",3330.53,3330.9,3330.4,3330.54,0.19,0.01,0.015,25037500,293494000
"2016-09-08,四",3330.72,3330.97,3330.41,3330.78,0.24,0.01,0.017,28989800,352740000
"2016-09-08,四",3330.96,3330.96,3330.27,3330.37,-0.41,-0.01,0.021,28107700,307899000
"2016-09-08,四",3330.21,3330.57,3329.8,3329.8,-0.57,-0.02,0.023,26107000,322720000
"2016-09-08,四",3330.42,3330.42,3329.43,3329.8,0,0,0.03,27626700,330699000
"2016-09-08,四",3329.8,3330.43,3329.75,3330.09,0.29,0.01,0.02,30257400,388843000
"2016-09-08,四",3330.31,3332.66,3330.31,3332.58,2.49,0.07,0.07,32302800,407907000
"2016-09-08,四",3332.33,3333.46,3332.33,3333.46,0.88,0.03,0.034,44331500,503278000
"2016-09-08,四",3333.88,3334.52,3333.78,3334.48,1.02,0.03,0.022,40659700,412978000
"2016-09-08,四",3334.62,3335.01,3334.58,3335.01,0.53,0.02,0.013,28849800,328514000
"2016-09-08,四",3334.92,3334.92,3334.26,3334.26,-0.75,-0.02,0.02,23934300,291071000
"2016-09-08,四",3333.99,3334.13,3333.85,3333.99,-0.27,-0.01,0.008,23591500,273549000
"2016-09-08,四",3334.12,3334.12,3333.49,3333.63,-0.35,-0.01,0.019,25077500,290102000
"2016-09-08,四",3333.62,3333.71,3333.1,3333.25,-0.39,-0.01,0.018,25253600,312268000
"2016-09-08,四",3333.29,3333.49,3333.04,3333.08,-0.17,-0.01,0.013,28005300,319674000
"2016-09-08,四",3333.19,3333.68,3333.04,3333.48,0.41,0.01,0.019,31061200,380612000
"2016-09-08,四",3333.33,3333.99,3333.31,3333.44,-0.04,0,0.02,32963300,415882000
"2016-09-08,四",3333.34,3334.02,3333.34,3333.73,0.29,0.01,0.021,33735100,412387000
"2016-09-08,四",3333.75,3334.1,3333.52,3333.92,0.19,0.01,0.017,35436800,409015000
"2016-09-08,四",3333.96,3334.79,3333.96,3334.76,0.84,0.03,0.025,39573400,470104000
"2016-09-08,四",3334.5,3335.3,3334.5,3335.26,0.49,0.01,0.024,41933200,490091000
"2016-09-08,四",3335.36,3335.88,3335.25,3335.88,0.62,0.02,0.019,31863600,378195000
"2016-09-08,四",3335.75,3336.44,3335.74,3336.36,0.48,0.01,0.021,54775200,640397000
"2016-09-08,四",3336.63,3337.17,3336.46,3336.9,0.54,0.02,0.021,66070800,645651000
"2016-09-08,四",3337.19,3337.47,3336.58,3337.47,0.57,0.02,0.027,63757400,662690000
"2016-09-08,四",3337.7,3337.7,3336.84,3337.3,-0.17,-0.01,0.026,57819000,610693000
"2016-09-08,四",3337.58,3337.65,3337.12,3337.65,0.34,0.01,0.016,63889300,710766000
"2016-09-08,四",3337.27,3337.63,3337.26,3337.54,-0.1,0,0.011,56639800,655594000
"2016-09-08,四",3337.87,3338.05,3337.67,3338.05,0.51,0.02,0.011,45746900,474854000
"2016-09-08,四",3338.27,3338.58,3337.96,3338.55,0.5,0.01,0.019,42473100,391505000
"2016-09-08,四",3338.64,3339.33,3338.55,3339.25,0.7,0.02,0.023,50710200,469616000
"2016-09-08,四",3339.54,3340,3339.54,3339.56,0.31,0.01,0.014,46850200,698987000
